-4
1
-12
-6
0
-5
-1
0
4
-3
-3
-3
-4
-2
-2
-6
-5
-6
0
-3
1
0
0
-1
-3
-3
-1
-6
-1
-4
-2
-5
-1
2
0
0
-2
-3
-3
3
-1
-3
0
-1
-2
-4
-5
-6
-6
-1
0
-1
-1
-4
0
-3
0
-3
-3
-2
0
1
-3
0
-4
-2
4
-2
-1
0
0
0
-1
-3
-3
